commune_code,commune_full_name,province_code,province_full_name,boundary_source_url
01393,Xã Lũng Nặm,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01393_lung_nam.geojson
01414,Xã Tổng Cọt,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01414_tong_cot.geojson
01438,Xã Hà Quảng,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01438_ha_quang.geojson
01447,Xã Trà Lĩnh,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01447_tra_linh.geojson
01456,Xã Quang Hán,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01456_quang_han.geojson
01465,Xã Quang Trung,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01465_quang_trung.geojson
01477,Xã Trùng Khánh,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01477_trung_khanh.geojson
01489,Xã Đình Phong,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01489_dinh_phong.geojson
01501,Xã Đàm Thuỷ,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01501_dam_thuy.geojson
01525,Xã Đoài Dương,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01525_doai_duong.geojson
01537,Xã Lý Quốc,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01537_ly_quoc.geojson
01552,Xã Quang Long,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01552_quang_long.geojson
01558,Xã Hạ Lang,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01558_ha_lang.geojson
01561,Xã Vinh Quý,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01561_vinh_quy.geojson
01576,Xã Quảng Uyên,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01576_quang_uyen.geojson
01594,Xã Độc Lập,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01594_doc_lap.geojson
01618,Xã Hạnh Phúc,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01618_hanh_phuc.geojson
01636,Xã Bế Văn Đàn,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01636_be_van_dan.geojson
01648,Xã Phục Hoà,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01648_phuc_hoa.geojson
01654,Xã Hoà An,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01654_hoa_an.geojson
01660,Xã Nam Tuấn,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01660_nam_tuan.geojson
01699,Xã Nguyễn Huệ,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01699_nguyen_hue.geojson
01708,Xã Bạch Đằng,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01708_bach_dang.geojson
01726,Xã Nguyên Bình,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01726_nguyen_binh.geojson
01729,Xã Tĩnh Túc,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01729_tinh_tuc.geojson
01738,Xã Ca Thành,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01738_ca_thanh.geojson
01747,Xã Minh Tâm,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01747_minh_tam.geojson
01768,Xã Phan Thanh,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01768_phan_thanh.geojson
01774,Xã Tam Kim,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01774_tam_kim.geojson
01777,Xã Thành Công,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01777_thanh_cong.geojson
01786,Xã Đông Khê,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01786_dong_khe.geojson
01789,Xã Canh Tân,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01789_canh_tan.geojson
01792,Xã Kim Đồng,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01792_kim_dong.geojson
01795,Xã Minh Khai,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01795_minh_khai.geojson
01807,Xã Thạch An,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01807_thach_an.geojson
01822,Xã Đức Long,04,Tỉnh Cao Bằng,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/04_cao_bang/wards/01822_duc_long.geojson
00691,Phường Hà Giang 2,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00691_ha_giang_2.geojson
00694,Phường Hà Giang 1,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00694_ha_giang_1.geojson
00700,Xã Ngọc Đường,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00700_ngoc_duong.geojson
00706,Xã Phú Linh,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00706_phu_linh.geojson
00715,Xã Lũng Cú,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00715_lung_cu.geojson
00721,Xã Đồng Văn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00721_dong_van.geojson
00733,Xã Sà Phìn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00733_sa_phin.geojson
00745,Xã Phố Bảng,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00745_pho_bang.geojson
00763,Xã Lũng Phìn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00763_lung_phin.geojson
00769,Xã Mèo Vạc,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00769_meo_vac.geojson
00778,Xã Sơn Vĩ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00778_son_vi.geojson
00787,Xã Sủng Máng,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00787_sung_mang.geojson
00802,Xã Khâu Vai,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00802_khau_vai.geojson
00808,Xã Tát Ngà,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00808_tat_nga.geojson
00817,Xã Niêm Sơn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00817_niem_son.geojson
00820,Xã Yên Minh,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00820_yen_minh.geojson
00829,Xã Thắng Mố,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00829_thang_mo.geojson
00832,Xã Bạch Đích,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00832_bach_dich.geojson
00847,Xã Mậu Duệ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00847_mau_due.geojson
00859,Xã Ngọc Long,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00859_ngoc_long.geojson
00865,Xã Đường Thượng,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00865_duong_thuong.geojson
00871,Xã Du Già,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00871_du_gia.geojson
00874,Xã Quản Bạ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00874_quan_ba.geojson
00883,Xã Cán Tỷ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00883_can_ty.geojson
00889,Xã Nghĩa Thuận,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00889_nghia_thuan.geojson
00892,Xã Tùng Vài,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00892_tung_vai.geojson
00901,Xã Lùng Tám,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00901_lung_tam.geojson
00913,Xã Vị Xuyên,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00913_vi_xuyen.geojson
00919,Xã Minh Tân,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00919_minh_tan.geojson
00922,Xã Thuận Hoà,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00922_thuan_hoa.geojson
00925,Xã Tùng Bá,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00925_tung_ba.geojson
00928,Xã Thanh Thuỷ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00928_thanh_thuy.geojson
00937,Xã Lao Chải,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00937_lao_chai.geojson
00952,Xã Cao Bồ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00952_cao_bo.geojson
00958,Xã Thượng Sơn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00958_thuong_son.geojson
00967,Xã Việt Lâm,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00967_viet_lam.geojson
00970,Xã Linh Hồ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00970_linh_ho.geojson
00976,Xã Bạch Ngọc,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00976_bach_ngoc.geojson
00982,Xã Minh Sơn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00982_minh_son.geojson
00985,Xã Giáp Trung,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00985_giap_trung.geojson
00991,Xã Bắc Mê,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00991_bac_me.geojson
00994,Xã Minh Ngọc,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/00994_minh_ngoc.geojson
01006,Xã Yên Cường,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01006_yen_cuong.geojson
01012,Xã Đường Hồng,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01012_duong_hong.geojson
01021,Xã Hoàng Su Phì,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01021_hoang_su_phi.geojson
01024,Xã Bản Máy,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01024_ban_may.geojson
01033,Xã Thàng Tín,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01033_thang_tin.geojson
01051,Xã Tân Tiến,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01051_tan_tien.geojson
01057,Xã Pờ Ly Ngài,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01057_po_ly_ngai.geojson
01075,Xã Nậm Dịch,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01075_nam_dich.geojson
01084,Xã Hồ Thầu,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01084_ho_thau.geojson
01090,Xã Thông Nguyên,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01090_thong_nguyen.geojson
01096,Xã Pà Vầy Sủ,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01096_pa_vay_su.geojson
01108,Xã Xín Mần,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01108_xin_man.geojson
01117,Xã Trung Thịnh,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01117_trung_thinh.geojson
01141,Xã Nấm Dẩn,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01141_nam_dan.geojson
01144,Xã Quảng Nguyên,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01144_quang_nguyen.geojson
01147,Xã Khuôn Lùng,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01147_khuon_lung.geojson
01153,Xã Bắc Quang,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01153_bac_quang.geojson
01156,Xã Vĩnh Tuy,08,Tỉnh Tuyên Quang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/08_tuyen_quang/wards/01156_vinh_tuy.geojson
